gamma,alpha,beta,qbar,Mach,tas,eas,gndtrack,pratio,tratio,Vn,Ve,Vd,Ax,Ay,Az,NoseWheelDown,LeftMainDown,RightMainDown
-2.71621125975446,2.72769357760351,1.1613409366643e-05,33.8810669726646,0.155328766589979,102.226175111916,100.038439266629,179.998633823519,0.947969657384829,0.989885231113723,-102.111324658696,0.00243477078859003,4.84440383643835,3.68992207082298e-05,-6.42157694336087e-05,-1.00063491875105,0,0,0
-2.71617777347884,2.72769334084024,1.16435459057893e-05,33.8810956673721,0.155328716471992,102.226156639779,100.038481629125,179.998632886315,0.947971071983406,0.989885512159607,-102.111309038545,0.00243644068040754,4.84434328253967,3.69811361853093e-05,-6.42163502629123e-05,-1.00063573019441,0,0,0
-2.71614424517889,2.72769310511324,1.16736966523673e-05,33.8811243276675,0.155328666276566,102.226138116484,100.0385239408,179.99863195187,0.947972486566005,0.989885793201977,-102.111293370812,0.00243810565457197,4.84428265134178,3.70632097979817e-05,-6.4216930619369e-05,-1.00063654090796,0,0,0
-2.716110674895,2.72769287042354,1.17038596579416e-05,33.8811529535148,0.15532861600362,102.226119541978,100.038566201601,179.998631020182,0.947973901132602,0.989886074240828,-102.111277655439,0.00243976571338022,4.8442219429143,3.71454417096422e-05,-6.42175103812436e-05,-1.00063735089095,0,0,0
-2.71607706266763,2.72769263677219,1.17340329685293e-05,33.881181544878,0.155328565653075,102.226100916208,100.038608411475,179.998630091249,0.947975315683175,0.989886355276156,-102.11126189237,0.00244142085896392,4.84416115732694,3.72278320833939e-05,-6.42180894268997e-05,-1.00063816014258,0,0,0
-2.71604340853728,2.72769240416023,1.17642146274353e-05,33.8812101017214,0.15532851522485,102.226082239122,100.038650570369,179.998629165072,0.947976730217703,0.989886636307957,-102.111246081548,0.00244307109401024,4.84410029464947,3.73103810823864e-05,-6.42186676351055e-05,-1.00063896866211,0,0,0
-2.71600971254446,2.7276921725887,1.17944026780584e-05,33.8812386240089,0.155328464718865,102.226063510665,100.03869267823,179.998628241647,0.947978144736161,0.989886917336225,-102.111230222917,0.00244471642030608,4.84403935495175,3.73930888694382e-05,-6.42192448851224e-05,-1.00063977644874,0,0,0
-2.71597597472977,2.72769194205864,1.18245951666752e-05,33.881267111705,0.155328414135041,102.226044730786,100.038734735005,179.998627320975,0.947979559238527,0.989887198360958,-102.111214316421,0.00244635684072859,4.8439783383037,3.74759556071525e-05,-6.42198210569528e-05,-1.00064058350172,0,0,0
-2.71594219513378,2.72769171257111,1.18547901451857e-05,33.8812955647738,0.155328363473298,102.226025899432,100.038776740642,179.998626403053,0.947980973724778,0.989887479382148,-102.111198362004,0.00244799235706388,4.84391724477531,3.75589814579791e-05,-6.42203960313595e-05,-1.00064138982029,0,0,0
-2.71590837379716,2.72769148412713,1.18849856738288e-05,33.8813239831798,0.155328312733555,102.22600701655,100.038818695088,179.998625487881,0.947982388194893,0.989887760399794,-102.111182359608,0.00244962297181633,4.84385607443665,3.76421665838983e-05,-6.42209696901837e-05,-1.00064219540367,0,0,0
-2.71587451076059,2.72769125672776,1.19151798238554e-05,33.8813523668874,0.155328261915734,102.225988082087,100.038860598291,179.998624575457,0.94798380264885,0.98988804141389,-102.111166309179,0.00245124868747846,4.84379482735786,3.77255111470059e-05,-6.42215419163848e-05,-1.00064300025112,0,0,0
-2.71584060606479,2.72769103037403,1.19453706801607e-05,33.881380715861,0.155328211019756,102.225969095992,100.038902450198,179.998623665779,0.947985217086624,0.989888322424431,-102.111150210661,0.00245286950616366,4.84373350360916,3.78090153089518e-05,-6.42221125943006e-05,-1.00064380436186,0,0,0
-2.71580665975051,2.727690805067,1.19755563438683e-05,33.8814090300651,0.15532816004554,102.225950058211,100.038944250757,179.998622758847,0.947986631508194,0.989888603431413,-102.111134063996,0.00245448543032737,4.84367210326084,3.78926792314011e-05,-6.42226816096785e-05,-1.00064460773514,0,0,0
-2.71577267185856,2.7276905808077,1.20057349348666e-05,33.8814373094643,0.155328108993008,102.225930968692,100.038985999916,179.998621854659,0.947988045913538,0.989888884434832,-102.11111786913,0.00245609646203715,4.84361062638324,3.79765030754269e-05,-6.4223248849921e-05,-1.00064541037021,0,0,0
-2.71573864242978,2.72769035759718,1.20359045942922e-05,33.8814655540234,0.155328057862082,102.225911827384,100.039027697622,179.998620953214,0.947989460302633,0.989889165434684,-102.111101626007,0.00245770260387536,4.84354907304681,3.80604870023099e-05,-6.42238142042175e-05,-1.0006462122663,0,0,0
-2.71570457150503,2.72769013543648,1.20660634869574e-05,33.8814937637068,0.155328006652681,102.225892634233,100.039069343824,179.998620054511,0.947990874675457,0.989889446430963,-102.111085334571,0.00245930385820945,4.84348744332205,3.81446311727925e-05,-6.42243775636035e-05,-1.00064701342267,0,0,0
-2.71567045912524,2.72768991432663,1.20962098037212e-05,33.8815219384795,0.155327955364728,102.225873389189,100.03911093847,179.998619158548,0.947992289031987,0.989889727423666,-102.111068994766,0.00246090022718784,4.84342573727952,3.82289357474864e-05,-6.42249388212216e-05,-1.00064781383856,0,0,0
-2.71563630533134,2.72768969426869,1.21263417637942e-05,33.8815500783061,0.155327903998144,102.225854092198,100.039152481507,179.998618265324,0.947993703372201,0.989890008412788,-102.111052606538,0.00246249171328011,4.84336395498988,3.83134008867033e-05,-6.4225497872299e-05,-1.00064861351323,0,0,0
-2.71560211016433,2.7276894752637,1.21564576169837e-05,33.8815781831516,0.15532785255285,102.22583474321,100.039193972884,179.998617374837,0.947995117696076,0.989890289398324,-102.11103616983,0.00246407831872897,4.84330209652385,3.83980267507241e-05,-6.42260546144287e-05,-1.00064941244591,0,0,0
-2.71556787366524,2.72768925731269,1.21865556458705e-05,33.881606252981,0.155327801028768,102.225815342172,100.039235412549,179.998616487087,0.947996532003592,0.989890570380271,-102.111019684587,0.00246566004572777,4.84324016195221,3.84828134993609e-05,-6.42266089476321e-05,-1.00065021063588,0,0,0
-2.71553359587512,2.7276890404167,1.22166341679173e-05,33.881634287759,0.155327749425821,102.225795889033,100.039276800451,179.998615602072,0.947997946294724,0.989890851358623,-102.111003150754,0.00246723689714247,4.84317815134583,3.85677612923949e-05,-6.42271607743943e-05,-1.00065100808238,0,0,0
-2.71549927683507,2.72768882457678,1.2246691537504e-05,33.8816622874509,0.155327697743929,102.225776383741,100.039318136538,179.99861471979,0.947999360569451,0.989891132333377,-102.110986568276,0.00246880887487553,4.84311606477563,3.86528702891766e-05,-6.42277099999153e-05,-1.00065180478466,0,0,0
-2.71546491658624,2.72768860979395,1.22767261478888e-05,33.8816902520217,0.155327645983015,102.225756826244,100.039359420758,179.998613840241,0.94800077482775,0.989891413304527,-102.110969937098,0.00247037598149494,4.84305390231261,3.87381406489488e-05,-6.42282565321366e-05,-1.00065260074199,0,0,0
-2.7154305151698,2.72768839606927,1.23067364330979e-05,33.8817181814365,0.155327594143001,102.225737216491,100.03940065306,179.998612963422,0.948002189069601,0.989891694272071,-102.110953257164,0.00247193821932397,4.84299166402786,3.88235725306777e-05,-6.42288002818562e-05,-1.00065339595362,0,0,0
-2.71539607262696,2.72768818340376,1.23367208697287e-05,33.8817460756605,0.15532754222381,102.225717554431,100.039441833394,179.998612089334,0.948003603294979,0.989891975236002,-102.11093652842,0.00247349559080074,4.84292934999251,3.89091660931292e-05,-6.42293411628203e-05,-1.00065419041881,0,0,0
-2.71536158899897,2.72768797179845,1.23666779786838e-05,33.8817739346591,0.155327490225364,102.225697840012,100.039482961706,179.998611217973,0.948005017503863,0.989892256196317,-102.110919750812,0.00247504809811237,4.84286696027778,3.89949214947004e-05,-6.42298790918204e-05,-1.00065498413682,0,0,0
-2.71532706432712,2.72768776125439,1.23966063268144e-05,33.8818017583975,0.155327438147585,102.225678073184,100.039524037947,179.99861034934,0.948006431696233,0.989892537153012,-102.110902924283,0.00247659574373617,4.84280449495495,3.908083889365e-05,-6.42304139888189e-05,-1.00065577710692,0,0,0
-2.71529249865272,2.72768755177261,1.24265045284849e-05,33.881829546841,0.155327385990397,102.225658253894,100.039565062066,179.998609483432,0.948007845872063,0.989892818106081,-102.11088604878,0.00247813853025546,4.84274195409539,3.91669184479365e-05,-6.42309457769453e-05,-1.00065656932837,0,0,0
-2.71525789201715,2.72768734335413,1.24563712470539e-05,33.8818572999552,0.155327333753722,102.225638382093,100.039606034011,179.998608620249,0.948009260031332,0.989893099055521,-102.110869124248,0.00247967645981274,4.8426793377705,3.92531603153495e-05,-6.42314743826799e-05,-1.00065736080044,0,0,0
-2.71522324446179,2.72768713599999,1.24862051962678e-05,33.8818850177055,0.155327281437483,102.225618457729,100.039646953731,179.998607759788,0.94801067417402,0.989893380001328,-102.110852150632,0.00248120953483267,4.8426166460518,3.93395646532171e-05,-6.42319997358121e-05,-1.00065815152238,0,0,0
-2.71518855602809,2.72768692971121,1.25160051415652e-05,33.8819127000575,0.155327229041603,102.225598480751,100.039687821176,179.99860690205,0.948012088300102,0.989893660943496,-102.110835127878,0.00248273775765693,4.84255387901084,3.94261316188751e-05,-6.42325217696127e-05,-1.00065894149348,0,0,0
-2.71515382675751,2.72768672448881,1.25457699012991e-05,33.8819403469767,0.155327176566005,102.225578451109,100.039728636295,179.998606047031,0.948013502409558,0.989893941882021,-102.110818055931,0.00248426113090473,4.84249103671926,3.95128613693364e-05,-6.42330404207882e-05,-1.00065973071299,0,0,0
-2.71511905669156,2.72768652033384,1.2575498347865e-05,33.8819679584289,0.155327124010614,102.225558368751,100.039769399038,179.998605194732,0.948014916502366,0.9898942228169,-102.110800934738,0.00248577965674515,4.84242811924876,3.95997540610677e-05,-6.42335556296139e-05,-1.00066051918019,0,0,0
-2.71508424587178,2.7276863172473,1.26051894087406e-05,33.8819955343798,0.155327071375351,102.225538233628,100.039810109353,179.99860434515,0.948016330578503,0.989894503748128,-102.110783764244,0.00248729333780212,4.84236512667112,3.96868098507359e-05,-6.42340673399576e-05,-1.00066130689435,0,0,0
-2.71504939433976,2.72768611523022,1.26348420674382e-05,33.882023074795,0.155327018660142,102.225518045688,100.039850767191,179.998603498284,0.948017744637947,0.9898947846757,-102.110766544395,0.0024888021762457,4.84230205905819,3.97740288943771e-05,-6.42345754993315e-05,-1.00066209385474,0,0,0
-2.71501450213711,2.72768591428362,1.26644553643618e-05,33.8820505796405,0.155326965864909,102.225497804882,100.039891372501,179.998602654133,0.948019158680677,0.989895065599612,-102.110749275137,0.00249030617487868,4.84223891648187,3.98614113479739e-05,-6.42350800588837e-05,-1.00066288006063,0,0,0
-2.71497956930548,2.72768571440852,1.26940283975776e-05,33.8820780488822,0.155326912989577,102.225477511158,100.039931925232,179.998601812695,0.948020572706672,0.98989534651986,-102.110731956416,0.00249180533586542,4.84217569901415,3.9948957367124e-05,-6.42355809734512e-05,-1.0006636655113,0,0,0
-2.71494459588657,2.72768551560593,1.27235603234904e-05,33.882105482486,0.15532686003407,102.225457164468,100.039972425335,179.99860097397,0.948021986715906,0.989895627436439,-102.110714588179,0.00249329966163738,4.84211240672708,4.00366671072101e-05,-6.42360782016737e-05,-1.00066445020603,0,0,0
-2.7149095819221,2.72768531787685,1.2753050357428e-05,33.8821328804179,0.155326806998311,102.22543676476,100.040012872759,179.998600137955,0.948023400708361,0.989895908349345,-102.11069717037,0.00249478915471057,4.84204903969277,4.01245407232533e-05,-6.42365717058361e-05,-1.00066523414409,0,0,0
-2.71487452745384,2.72768512122232,1.27824977741374e-05,33.8821602426439,0.155326753882225,102.225416311984,100.040053267455,179.99859930465,0.948024814684013,0.989896189258574,-102.110679702938,0.00249627381750307,4.84198559798343,4.02125783701826e-05,-6.42370614520746e-05,-1.00066601732475,0,0,0
-2.71483943252358,2.72768492564332,1.28119019081882e-05,33.8821875691302,0.155326700685737,102.225395806091,100.040093609372,179.998598474053,0.948026228642842,0.989896470164121,-102.110662185827,0.00249775365251552,4.84192208167131,4.03007802025422e-05,-6.4237547410197e-05,-1.00066679974731,0,0,0
-2.71480429717315,2.72768473114087,1.28412621542862e-05,33.882214859843,0.155326647408771,102.22537524703,100.040133898461,179.998597646162,0.948027642584824,0.989896751065982,-102.110644618986,0.00249922866233037,4.84185849082873,4.03891463745306e-05,-6.42380295538623e-05,-1.00066758141103,0,0,0
-2.71476912144444,2.72768453771598,1.28705779674933e-05,33.8822421147485,0.155326594051251,102.225354634752,100.040174134671,179.998596820977,0.948029056509939,0.989897031964154,-102.110627002359,0.00250069884924851,4.84179482552809,4.04776770401538e-05,-6.42385078604618e-05,-1.0006683623152,0,0,0
-2.71473390537934,2.72768434536964,1.28998488633621e-05,33.8822693338129,0.155326540613103,102.225333969207,100.040214317953,179.998595998495,0.948030470418164,0.98989731285863,-102.110609335894,0.00250216421565161,4.84173108584187,4.05663723531258e-05,-6.42389823111473e-05,-1.00066914245909,0,0,0
-2.71469864901979,2.72768415410285,1.29290744179793e-05,33.8822965170027,0.155326487094251,102.225313250346,100.040254448258,179.998595178716,0.948031884309477,0.989897593749407,-102.110591619537,0.00250362476418314,4.84166727184258,4.06552324669373e-05,-6.42394528907858e-05,-1.000669921842,0,0,0
-2.71466335240779,2.7276839639166,1.29582542679234e-05,33.8823236642843,0.15532643349462,102.225292478118,100.040294525536,179.998594361638,0.948033298183859,0.989897874636482,-102.110573853236,0.00250508049738553,4.84160338360283,4.07442575346026e-05,-6.42399195880417e-05,-1.00067070046321,0,0,0
-2.71462801558534,2.7276837748119,1.29873881101288e-05,33.882350775624,0.155326379814136,102.225271652474,100.040334549737,179.998593547259,0.948034712041284,0.989898155519849,-102.110556036937,0.00250653141770011,4.84153942119529,4.08334477091128e-05,-6.4240382395202e-05,-1.00067147832199,0,0,0
-2.71459263859449,2.72768358678972,1.30164757016715e-05,33.8823778509885,0.155326326052724,102.225250773365,100.040374520812,179.998592735579,0.948036125881734,0.989898436399504,-102.110538170587,0.00250797752764864,4.8414753846927,4.09228031429742e-05,-6.42408413082836e-05,-1.00067225541763,0,0,0
-2.71455722147733,2.72768339985107,1.30455168594645e-05,33.8824048903443,0.15532627221031,102.225229840742,100.040414438712,179.998591926595,0.948037539705185,0.989898717275443,-102.110520254133,0.00250941882983361,4.84141127416786,4.10123239884168e-05,-6.4241296326961e-05,-1.00067303174943,0,0,0
-2.71452176427598,2.72768321399691,1.30745114598713e-05,33.882431893658,0.155326218286818,102.225208854555,100.040454303387,179.998591120307,0.948038953511616,0.989898998147661,-102.110502287523,0.00251085532657592,4.84134708969366,4.11020103975318e-05,-6.42417474544131e-05,-1.00067380731666,0,0,0
-2.7144862670326,2.72768302922824,1.31034594382394e-05,33.8824588608964,0.155326164282175,102.225187814756,100.04049411479,179.998590316712,0.948040367301006,0.989899279016154,-102.110484270703,0.00251228702064093,4.84128283134302,4.11918625219492e-05,-6.42421946974772e-05,-1.00067458211862,0,0,0
-2.71445072978938,2.72768284554603,1.3132360788348e-05,33.8824857920261,0.155326110196306,102.225166721294,100.040533872869,179.99858951581,0.948041781073333,0.989899559880919,-102.110466203621,0.00251371391433229,4.84121849918897,4.1281880513099e-05,-6.42426380664435e-05,-1.00067535615459,0,0,0
-2.71441515258855,2.72768266295126,1.3161215561779e-05,33.8825126870141,0.155326056029138,102.225145574122,100.040573577577,179.9985887176,0.948043194828575,0.989899840741951,-102.110448086224,0.0025151360103997,4.84115409330458,4.13720645220652e-05,-6.4243077575065e-05,-1.00067612942387,0,0,0
-2.71437953547238,2.7276824814449,1.31900238672136e-05,33.8825395458272,0.155326001780597,102.22512437319,100.040613228865,179.998587922079,0.94804460856671,0.989900121599245,-102.11042991846,0.00251655331131431,4.84108961376299,4.14624146996318e-05,-6.42435132405261e-05,-1.00067690192573,0,0,0
-2.71434387848317,2.72768230102792,1.32187858696475e-05,33.8825663684322,0.155325947450608,102.22510311845,100.040652826684,179.998587129246,0.948046022287718,0.989900402452797,-102.110411700276,0.00251796581981404,4.84102506063742,4.15529311963906e-05,-6.42439450832723e-05,-1.00067767365948,0,0,0
-2.71430818166326,2.72768212170128,1.32475017895358e-05,33.8825931547962,0.155325893039098,102.225081809852,100.040692370985,179.998586339099,0.948047435991576,0.989900683302603,-102.11039343162,0.00251937353836062,4.84096043400115,4.16436141626028e-05,-6.42443731271107e-05,-1.0006784446244,0,0,0
-2.714272445055,2.72768194346596,1.32761719018637e-05,33.8826199048863,0.155325838545994,102.225060447349,100.04073186172,179.998585551639,0.948048849678264,0.989900964148659,-102.110375112439,0.00252077646950371,4.84089573392753,4.17344637480528e-05,-6.42447973989811e-05,-1.00067921481979,0,0,0
-2.71423666870082,2.7276817663229,1.33047965351521e-05,33.8826466186694,0.155325783971223,102.225039030891,100.04077129884,179.998584766861,0.948050263347759,0.98990124499096,-102.110356742682,0.00252217461588241,4.84083096048997,4.18254801024326e-05,-6.42452179289701e-05,-1.00067998424494,0,0,0
-2.71420085264315,2.72768159027306,1.33333760703903e-05,33.8826732961128,0.15532572931471,102.225017560431,100.040810682297,179.998583984767,0.948051677000038,0.989901525829502,-102.110338322297,0.00252356798022685,4.84076611376196,4.19166633749499e-05,-6.42456347501833e-05,-1.00068075289915,0,0,0
-2.71416499692447,2.72768141531741,1.33619109399065e-05,33.8826999371838,0.155325674576383,102.224996035919,100.040850012042,179.998583205353,0.948053090635084,0.989901806664281,-102.11031985123,0.00252495656517849,4.84070119381706,4.20080137147893e-05,-6.42460478987766e-05,-1.0006815207817,0,0,0
-2.71412910158729,2.72768124145688,1.3390401626171e-05,33.8827265418494,0.155325619756169,102.224974457308,100.040889288027,179.998582428618,0.948054504252872,0.989902087495293,-102.110301329431,0.00252634037311061,4.84063620072887,4.20995312706356e-05,-6.42464574136823e-05,-1.0006822878919,0,0,0
-2.71409316667416,2.72768106869242,1.34188486605453e-05,33.8827531100772,0.155325564853995,102.22495282455,100.040928510204,179.998581654561,0.948055917853383,0.989902368322533,-102.110282756847,0.00252771940703711,4.84057113457108,4.21912161907658e-05,-6.42468633366644e-05,-1.00068305422904,0,0,0
-2.71405719222767,2.72768089702498,1.34472526219678e-05,33.8827796418345,0.155325509869789,102.224931137595,100.040967678525,179.998580883181,0.948057331436593,0.989902649145998,-102.110264133426,0.00252909366934488,4.84050599541745,4.22830686234418e-05,-6.42472657122042e-05,-1.00068381979241,0,0,0
-2.71402117829043,2.7276807264555,1.34756141355849e-05,33.8828061370886,0.155325454803477,102.224909396397,100.041006792942,179.998580114476,0.948058745002483,0.989902929965682,-102.110245459118,0.00253046316288423,4.84044078334179,4.23750887163409e-05,-6.4247664587386e-05,-1.00068458458132,0,0,0
-2.71398512490509,2.72768055698491,1.35039338713276e-05,33.8828325958072,0.155325399654988,102.224887600907,100.041045853407,179.998579348444,0.94806015855103,0.989903210781582,-102.11022673387,0.00253182789006422,4.84037549841799,4.2467276616956e-05,-6.42480600117594e-05,-1.00068534859506,0,0,0
-2.71394903211435,2.72768038861414,1.35322125424413e-05,33.8828590179578,0.155325344424248,102.224865751078,100.041084859873,179.998578585084,0.948061572082212,0.989903491593694,-102.110207957631,0.00253318785394326,4.84031014072001,4.25596324725491e-05,-6.42484520373412e-05,-1.00068611183293,0,0,0
-2.71391289996093,2.72768022134413,1.35604509039629e-05,33.882885403508,0.155325289111187,102.224843846862,100.04112381229,179.998577824394,0.948062985596011,0.989903772402013,-102.110189130348,0.00253454305714319,4.84024471032186,4.26521564299518e-05,-6.42488407184267e-05,-1.00068687429423,0,0,0
-2.71387672848758,2.7276800551758,1.35886497511543e-05,33.8829117524254,0.155325233715731,102.22482188821,100.041162710613,179.998577066373,0.948064399092402,0.989904053206534,-102.110170251972,0.0025358935022146,4.84017920729764,4.27448486356802e-05,-6.42492261114928e-05,-1.00068763597826,0,0,0
-2.7138405177371,2.72767989011007,1.36168099178948e-05,33.8829380646779,0.155325178237809,102.224799875076,100.041201554792,179.998576311019,0.948065812571366,0.989904334007255,-102.110151322451,0.0025372391921835,4.84011363172149,4.28377092361121e-05,-6.42496082751471e-05,-1.00068839688432,0,0,0
-2.71380426775232,2.72767972614786,1.36449322750307e-05,33.8829643402332,0.155325122677348,102.224777807412,100.041240344782,179.998575558331,0.948067226032882,0.98990461480417,-102.110132341733,0.00253858012946564,4.84004798366764,4.29307383771178e-05,-6.42499872699435e-05,-1.00068915701172,0,0,0
-2.7137679785761,2.72767956329008,1.36730177286897e-05,33.8829905790591,0.155325067034278,102.224755685171,100.041279080533,179.998574808307,0.948068639476927,0.989904895597276,-102.110113309767,0.00253991631713898,4.83998226321037,4.30239362044214e-05,-6.42503631583484e-05,-1.00068991635975,0,0,0
-2.71373165025134,2.72767940153765,1.37010672185595e-05,33.8830167811237,0.155325011308527,102.224733508305,100.041317762,179.998574060946,0.948070052903481,0.989905176386568,-102.110094226503,0.00254124775785809,4.83991647042404,4.31173028631703e-05,-6.42507360045537e-05,-1.00069067492772,0,0,0
-2.71369528282097,2.72767924089148,1.37290817161375e-05,33.8830429463948,0.155324955500023,102.224711276767,100.041356389135,179.998573316246,0.948071466312523,0.989905457172043,-102.110075091889,0.00254257445440115,4.83985060538306,4.32108384986427e-05,-6.42511058744371e-05,-1.00069143271493,0,0,0
-2.71365887632797,2.72767908135247,1.37570622229495e-05,33.8830690748404,0.155324899608695,102.22468899051,100.04139496189,179.998572574205,0.94807287970403,0.989905737953694,-102.110055905875,0.00254389640949147,4.83978466816193,4.33045432553399e-05,-6.42514728353372e-05,-1.00069218972069,0,0,0
-2.71362243081532,2.72767892292152,1.37850097687418e-05,33.8830951664286,0.155324843634473,102.224666649486,100.041433480218,179.998571834822,0.948074293077983,0.98990601873152,-102.110036668409,0.0025452136261632,4.8397186588352,4.33984172778866e-05,-6.42518369561183e-05,-1.0006929459443,0,0,0
-2.71358594632608,2.72767876559953,1.38129254096534e-05,33.8831212211277,0.155324787577284,102.22464425365,100.041471944074,179.998571098095,0.94807570643436,0.989906299505515,-102.110017379441,0.00254652610722013,4.83965257747748,4.34924607101536e-05,-6.42521983068743e-05,-1.00069370138507,0,0,0
-2.71354942290331,2.72767860938739,1.38408102263658e-05,33.8831472389058,0.155324731437058,102.224621802953,100.041510353409,179.998570364023,0.94807711977314,0.989906580275675,-102.109998038921,0.00254783385523875,4.83958642416346,4.35866736961118e-05,-6.42525569588538e-05,-1.00069445604231,0,0,0
-2.71351286059012,2.72767845428599,1.38686653222381e-05,33.8831732197311,0.155324675213724,102.22459929735,100.041548708177,179.998569632604,0.948078533094303,0.989906861041997,-102.109978646797,0.0025491368734782,4.83952019896789,4.36810563791705e-05,-6.42529129844535e-05,-1.00069520991531,0,0,0
-2.71347625942965,2.72767830029623,1.38964918214232e-05,33.8831991635719,0.155324618907212,102.224576736793,100.041587008331,179.998568903837,0.948079946397827,0.989907141804475,-102.10995920302,0.00255043516443232,4.8394539019656,4.37756089025165e-05,-6.4253266456934e-05,-1.0006959630034,0,0,0
-2.71343961946508,2.72767814741899,1.39242908669789e-05,33.8832250703967,0.155324562517451,102.224554121236,100.041625253825,179.99856817772,0.948081359683689,0.989907422563107,-102.109939707539,0.00255172873128381,4.83938753323145,4.38703314089362e-05,-6.42536174504093e-05,-1.00069671530587,0,0,0
-2.71340294073962,2.72767799565514,1.39520636189638e-05,33.8832509401739,0.155324506044371,102.224531450632,100.041663444612,179.99856745425,0.948082772951872,0.989907703317886,-102.109920160304,0.00255301757700046,4.83932109284041,4.3965224041101e-05,-6.42539660397452e-05,-1.00069746682204,0,0,0
-2.7133662232965,2.72767784500556,1.39798112525337e-05,33.883276772872,0.155324449487902,102.224508724935,100.041701580646,179.998566733427,0.948084186202351,0.989907984068811,-102.109900561265,0.00255430170415695,4.83925458086748,4.40602869411668e-05,-6.4254312300337e-05,-1.00069821755122,0,0,0
-2.71332946717902,2.72767769547113,1.40075349560314e-05,33.8833025684594,0.155324392847973,102.224485944098,100.041739661879,179.998566015249,0.948085599435108,0.989908264815876,-102.109880910371,0.00255558111584488,4.83918799738775,4.41555202511899e-05,-6.42546563080716e-05,-1.00069896749272,0,0,0
-2.71329267243048,2.72767754705272,1.40352359290759e-05,33.8833283269049,0.155324336124514,102.224463108076,100.041777688267,179.998565299715,0.948087012650121,0.989908545559076,-102.109861207572,0.00255685581531322,4.83912134247637,4.42509241127033e-05,-6.42549981391964e-05,-1.00069971664585,0,0,0
-2.71325583909423,2.7276773997512,1.40629153806569e-05,33.883354048177,0.155324279317457,102.224440216821,100.041815659763,179.998564586822,0.948088425847369,0.989908826298409,-102.109841452819,0.00255812580506458,4.83905461620854,4.43464986671096e-05,-6.42553378701527e-05,-1.00070046500992,0,0,0
-2.71321896721366,2.72767725356742,1.40905745272336e-05,33.8833797322446,0.15532422242673,102.224417270289,100.04185357632,179.998563876568,0.94808983902683,0.98990910703387,-102.109821646061,0.00255939108849079,4.83898781865955,4.44422440555036e-05,-6.42556755775912e-05,-1.00070121258425,0,0,0
-2.71318205683218,2.72767710850226,1.41182145908397e-05,33.8834053790764,0.155324165452265,102.224394268432,100.041891437893,179.998563168953,0.948091252188487,0.989909387765455,-102.10980178725,0.00256065166842504,4.83892094990473,4.45381604183957e-05,-6.42560113380535e-05,-1.00070195936816,0,0,0
-2.71314510799324,2.72767696455657,1.41458367972037e-05,33.8834309886412,0.155324108393992,102.224371211205,100.041929244435,179.998562463975,0.948092665332314,0.989909668493159,-102.109781876334,0.0025619075476892,4.8388540100195,4.46342478963962e-05,-6.42563452280561e-05,-1.00070270536095,0,0,0
-2.71310812074032,2.72767682173119,1.41734423738759e-05,33.8834565609079,0.155324051251842,102.224348098562,100.041966995902,179.998561761631,0.948094078458294,0.989909949216979,-102.109761913266,0.00256315872982245,4.83878699907933,4.47305066295237e-05,-6.42566773238679e-05,-1.00070345056194,0,0,0
-2.71307109511696,2.727676680027,1.42010325483794e-05,33.8834820958455,0.155323994025745,102.224324930458,100.042004692246,179.998561061921,0.948095491566404,0.989910229936911,-102.109741897994,0.0025644052172706,4.83871991715975,4.48269367576346e-05,-6.42570077013869e-05,-1.00070419497045,0,0,0
-2.71303403116669,2.72767653944483,1.42286085463725e-05,33.8835075934231,0.155323936715632,102.224301706846,100.042042333423,179.998560364842,0.948096904656624,0.989910510652949,-102.10972183047,0.0025656470135658,4.83865276433638,4.49235384201785e-05,-6.42573364361427e-05,-1.0007049385858,0,0,0
-2.71299692893311,2.72767639998552,1.42561715898363e-05,33.8835330536096,0.155323879321436,102.224278427681,100.042079919387,179.998559670392,0.948098317728933,0.989910791365091,-102.109701710644,0.00256688412151574,4.83858554068489,4.50203117564967e-05,-6.42576636030018e-05,-1.0007056814073,0,0,0
-2.71295978845983,2.72767626164993,1.42837228952836e-05,33.8835584763742,0.155323821843086,102.224255092918,100.042117450092,179.99855897857,0.948099730783311,0.989911072073332,-102.109681538467,0.00256811654447642,4.83851824628099,4.51172569054387e-05,-6.42579892763051e-05,-1.00070642343428,0,0,0
-2.71292260979052,2.72767612443889,1.43112636719932e-05,33.8835838616862,0.155323764280514,102.224231702511,100.042154925493,179.998558289375,0.948101143819738,0.989911352777667,-102.10966131389,0.00256934428526681,4.83845088120051,4.52143740055925e-05,-6.42583135295111e-05,-1.00070716466605,0,0,0
-2.71288539296886,2.72767598835324,1.43387951202777e-05,33.8836092095146,0.155323706633653,102.224208256415,100.042192345545,179.998557602804,0.948102556838191,0.989911633478094,-102.109641036864,0.00257056734726012,4.83838344551929,4.53116631953538e-05,-6.42586364352718e-05,-1.00070790510194,0,0,0
-2.71284813803857,2.72767585339381,1.43663184297716e-05,33.883634519829,0.155323648902432,102.224184754585,100.042229710202,179.998556918856,0.94810396983865,0.989911914174607,-102.10962070734,0.00257178573347982,4.83831593931327,4.54091246126339e-05,-6.42589580652892e-05,-1.00070864474127,0,0,0
