ub_dot,vb_dot,wb_dot,pb_dot,qb_dot,rb_dot,latitude_dot,longitude_dot,altitude_dot,phi_dot,theta_dot,psi_dot
-0.0294653464982225,-7.60482587515293e-05,-0.000717686566583199,-1.78947136438291e-06,-9.01402192738582e-06,-1.54808735119442e-05,-8.1979309447542e-06,6.09148851339818e-08,-7.67127188701241,-8.28135776140125e-05,5.18918177077298e-05,-0.000396923390301562
-0.0294638137757268,-7.60582406590243e-05,-0.000717670192628752,-1.78866928758634e-06,-9.01190513016372e-06,-1.54825892690884e-05,-8.19792391151165e-06,6.09352437935422e-08,-7.67122429461763,-8.28228573533537e-05,5.18464290424355e-05,-0.000397000728035992
-0.0294622742903901,-7.6068219265063e-05,-0.000717653734437844,-1.78786582984505e-06,-9.0097774723117e-06,-1.54843042201288e-05,-8.19791687850245e-06,6.09556064116084e-08,-7.67117674123884,-8.28321330544937e-05,5.18010508881185e-05,-0.000397078074333849
-0.029460728046338,-7.60781945612909e-05,-0.000717637192036404,-1.78706098262301e-06,-9.00763896006812e-06,-1.54860183621048e-05,-8.1979098457282e-06,6.09759729886356e-08,-7.67112922686724,-8.2841404710465e-05,5.17556832990586e-05,-0.000397155429191215
-0.0294591750477016,-7.60881665399921e-05,-0.000717620565410707,-1.78625474914757e-06,-9.00548959720724e-06,-1.54877316958136e-05,-8.19790281319054e-06,6.09963435250833e-08,-7.67108175149396,-8.28506723142858e-05,5.17103263295133e-05,-0.000397232792604163
-0.0294576152986252,-7.6098135193714e-05,-0.000717603854620519,-1.78544712810071e-06,-9.00332939031044e-06,-1.54894442183057e-05,-8.19789578089108e-06,6.10167180214022e-08,-7.67103431511009,-8.28599358590196e-05,5.16649800337041e-05,-0.000397310164568762
-0.0294560488032508,-7.61081005150599e-05,-0.000717587059828204,-1.78463812879767e-06,-9.00115834892893e-06,-1.54911559293075e-05,-8.19788874883143e-06,6.10370964780519e-08,-7.67098691770668,-8.28691953377166e-05,5.16196444658317e-05,-0.000397387545081075
-0.0294544755657327,-7.61180624949259e-05,-0.000717570180946743,-1.78382775685397e-06,-8.99897647874717e-06,-1.54928668283426e-05,-8.19788171701319e-06,6.10574788954923e-08,-7.67093955927474,-8.28784507434307e-05,5.15743196800507e-05,-0.000397464934137159
-0.0294528955902342,-7.6128021126734e-05,-0.000717553218072646,-1.78301599799342e-06,-8.99678378537631e-06,-1.54945769126173e-05,-8.197874685438e-06,6.10778652741739e-08,-7.67089223980521,-8.28877020692271e-05,5.15290057304844e-05,-0.000397542331733065
-0.0294513088809251,-7.61379764026571e-05,-0.000717536171255759,-1.78220286471067e-06,-8.99458027546325e-06,-1.54962861814138e-05,-8.19786765410745e-06,6.10982556145519e-08,-7.670844959289,-8.28969493081571e-05,5.14837026712285e-05,-0.000397619737864834
-0.0294497154419768,-7.6147928313744e-05,-0.000717519040477657,-1.78138835273453e-06,-8.99236595487041e-06,-1.54979946341003e-05,-8.19786062302317e-06,6.11186499170862e-08,-7.67079771771698,-8.29061924533278e-05,5.14384105563384e-05,-0.000397697152528507
-0.0294481152775754,-7.61578768534027e-05,-0.000717501825905256,-1.78057246454408e-06,-8.99014083299716e-06,-1.54997022688049e-05,-8.19785359218676e-06,6.1139048182232e-08,-7.67075051507995,-8.29154314978161e-05,5.13931294398509e-05,-0.000397774575720116
-0.0294465083919123,-7.61678220130152e-05,-0.000717484527511669,-1.77975520041508e-06,-8.98790491170678e-06,-1.55014090844592e-05,-8.19784656159983e-06,6.11594504104401e-08,-7.67070335136868,-8.29246664346985e-05,5.13478593757556e-05,-0.000397852007435686
-0.0294448947891854,-7.61777637846156e-05,-0.000717467145329529,-1.77893657009887e-06,-8.98565820121853e-06,-1.5503115079732e-05,-8.19783953126399e-06,6.11798566021702e-08,-7.67065622657391,-8.2933897257086e-05,5.13026004180188e-05,-0.000397929447671238
-0.0294432744735931,-7.61877021618063e-05,-0.000717449679433286,-1.77811656165051e-06,-8.98340070700355e-06,-1.55048202533666e-05,-8.19783250118085e-06,6.12002667578733e-08,-7.67060914068629,-8.29431239580809e-05,5.12573526205707e-05,-0.000398006896422781
-0.0294416474493536,-7.6197637135636e-05,-0.000717432129875583,-1.77729518629619e-06,-8.98113243565941e-06,-1.55065246050289e-05,-8.19782547135201e-06,6.12206808780091e-08,-7.67056209369645,-8.2952346530796e-05,5.12121160373073e-05,-0.000398084353686325
-0.0294400137206825,-7.62075686978336e-05,-0.000717414496663201,-1.77647244294515e-06,-8.97885339305265e-06,-1.55082281318365e-05,-8.19781844177908e-06,6.12410989630285e-08,-7.67051508559499,-8.29615649683395e-05,5.11668907220922e-05,-0.000398161819457872
-0.0294383732918057,-7.62174968418905e-05,-0.000717396779879633,-1.77564833101978e-06,-8.97656358714834e-06,-1.55099308339854e-05,-8.19781141246367e-06,6.12615210133869e-08,-7.67046811637244,-8.29707792638435e-05,5.11216767287576e-05,-0.000398239293733413
-0.0294367261669583,-7.6227421559466e-05,-0.000717378979585835,-1.77482285092564e-06,-8.97426302500692e-06,-1.55116327086568e-05,-8.19780438340737e-06,6.12819470295351e-08,-7.67042118601928,-8.29799894104261e-05,5.10764741111054e-05,-0.000398316776508942
-0.0294350723503809,-7.62373428426361e-05,-0.000717361095799156,-1.77399600964082e-06,-8.97195171083656e-06,-1.55133337563809e-05,-8.1977973546118e-06,6.13023770119331e-08,-7.67037429452596,-8.29891954012341e-05,5.10312829228923e-05,-0.000398394267780438
-0.0294334118463163,-7.62472606845865e-05,-0.000717343128547836,-1.77316779797036e-06,-8.96962965397391e-06,-1.55150339741537e-05,-8.19779032607856e-06,6.13228109610318e-08,-7.67032744188287,-8.29983972294131e-05,5.09861032178576e-05,-0.000398471767543876
-0.0294317446590238,-7.62571750770602e-05,-0.000717325077935397,-1.77233823542859e-06,-8.96729685869099e-06,-1.55167333628559e-05,-8.19778329780924e-06,6.13432488772822e-08,-7.67028062808037,-8.30075948881131e-05,5.09409350496944e-05,-0.000398549275795228
-0.0294300707927634,-7.62670860117859e-05,-0.000717306943962669,-1.7715073060011e-06,-8.96495333407725e-06,-1.55184319197536e-05,-8.19777626980544e-06,6.13636907611396e-08,-7.67023385310877,-8.30167883704904e-05,5.08957784720716e-05,-0.000398626792530456
-0.0294283902518002,-7.62769934818386e-05,-0.000717288726688874,-1.7706750157225e-06,-8.96259908624682e-06,-1.55201296433245e-05,-8.19776924206877e-06,6.13841366130597e-08,-7.67018711695831,-8.30259776697187e-05,5.08506335386178e-05,-0.000398704317745522
-0.029426703040416,-7.62868974785447e-05,-0.00071727042616293,-1.76984137129999e-06,-8.96023411907379e-06,-1.55218265338164e-05,-8.19776221460083e-06,6.14045864334934e-08,-7.67014041961922,-8.30351627789501e-05,5.08055003029297e-05,-0.000398781851436374
-0.0294250091628924,-7.62967979962142e-05,-0.000717252042411689,-1.76900636584829e-06,-8.95785844151633e-06,-1.55235225886711e-05,-8.1977551874032e-06,6.14250402228916e-08,-7.67009376108165,-8.30443436913815e-05,5.07603788185713e-05,-0.000398859393598958
-0.0294233086235158,-7.63066950247304e-05,-0.00071723357555677,-1.76817000470843e-06,-8.95547206188092e-06,-1.55252178080048e-05,-8.1977481604775e-06,6.14454979817101e-08,-7.67004714133573,-8.30535204001771e-05,5.07152691390851e-05,-0.000398936944229214
-0.0294216014265871,-7.63165885576123e-05,-0.000717215025542737,-1.76733229331563e-06,-8.95307498418303e-06,-1.55269121890229e-05,-8.19774113382531e-06,6.14659597103997e-08,-7.67000056037154,-8.30626928985468e-05,5.06701713179613e-05,-0.000399014503323079
-0.0294198875764056,-7.63264785863527e-05,-0.000717196392493154,-1.76649323104619e-06,-8.95066721600624e-06,-1.55286057316547e-05,-8.19773410744823e-06,6.14864254094163e-08,-7.6699540181791,-8.30718611796837e-05,5.06250854086623e-05,-0.000399092070876477
-0.0294181670772867,-7.63363651045401e-05,-0.00071717767641356,-1.76565280998762e-06,-8.94824876406653e-06,-1.55302984342986e-05,-8.19772708134785e-06,6.15068950792061e-08,-7.66990751474839,-8.30810252367959e-05,5.05800114646234e-05,-0.000399169646885331
-0.0294164399335455,-7.6346248102821e-05,-0.000717158877364302,-1.76481104426246e-06,-8.94581963510826e-06,-1.55319902959555e-05,-8.19772005552577e-06,6.1527368720225e-08,-7.66986105006936,-8.30901850630766e-05,5.05349495392374e-05,-0.000399247231345551
-0.0294147061495096,-7.63561275761021e-05,-0.000717139995414041,-1.76396792622151e-06,-8.94337983794562e-06,-1.55336813139554e-05,-8.19771302998357e-06,6.1547846332924e-08,-7.66981462413188,-8.3099340651772e-05,5.04898996858721e-05,-0.000399324824253054
-0.0294129657295088,-7.6366003513989e-05,-0.000717121030584363,-1.76312346125218e-06,-8.94092937626028e-06,-1.55353714899701e-05,-8.19770600472285e-06,6.15683279177543e-08,-7.66976823692581,-8.31084919960795e-05,5.04448619578465e-05,-0.000399402425603737
-0.0294112186778847,-7.63758759098343e-05,-0.00071710198293941,-1.76227765476459e-06,-8.93846825883556e-06,-1.55370608203679e-05,-8.19769897974521e-06,6.15888134751671e-08,-7.66972188844095,-8.31176390892417e-05,5.03998364084631e-05,-0.000399480035393502
-0.0294094649989818,-7.6385744757046e-05,-0.000717082852502845,-1.76143049906896e-06,-8.93599649095738e-06,-1.55387493044773e-05,-8.19769195505221e-06,6.16093030056134e-08,-7.66967557866705,-8.31267819245023e-05,5.0354823090983e-05,-0.000399557653618238
-0.029407704697151,-7.63956100451046e-05,-0.000717063639352171,-1.76058199844665e-06,-8.93351408059707e-06,-1.5540436941374e-05,-8.19768493064547e-06,6.16297965095446e-08,-7.66962930759381,-8.31359204951112e-05,5.03098220586312e-05,-0.00039963528027383
-0.0294059377767579,-7.64054717693613e-05,-0.00071704434351505,-1.75973216027283e-06,-8.93102103429959e-06,-1.55421237301875e-05,-8.19767790652656e-06,6.16502939874119e-08,-7.6695830752109,-8.31450547943115e-05,5.02648333645998e-05,-0.000399712915356155
-0.0294041642421677,-7.64153299216974e-05,-0.000717024965060773,-1.75888097913868e-06,-8.92851735840272e-06,-1.55438096678672e-05,-8.19767088269706e-06,6.16707954396665e-08,-7.66953688150793,-8.31541848153587e-05,5.02198570620467e-05,-0.000399790558861089
-0.0294023840977532,-7.64251844941055e-05,-0.000717005504056151,-1.75802845899536e-06,-8.92600306116345e-06,-1.55454947559162e-05,-8.19766385915858e-06,6.16913008667551e-08,-7.66949072647447,-8.31633105515355e-05,5.01748932040978e-05,-0.000399868210784493
-0.0294005973478948,-7.64350354778426e-05,-0.000716985960470583,-1.75717460080031e-06,-8.92347814821257e-06,-1.55471789918369e-05,-8.19765683591267e-06,6.17118102691336e-08,-7.66944461010006,-8.31724319960966e-05,5.01299418438474e-05,-0.000399945871122235
-0.029398803996981,-7.64448828668302e-05,-0.000716966334406972,-1.75631940600719e-06,-8.92094262761315e-06,-1.55488623742661e-05,-8.19764981296095e-06,6.17323236472486e-08,-7.66939853237416,-8.3181549142331e-05,5.00850030343501e-05,-0.000400023539870167
-0.0293970040494082,-7.64547266527277e-05,-0.000716946625919843,-1.75546287295964e-06,-8.91839650451582e-06,-1.55505449011702e-05,-8.19764279030497e-06,6.1752841001547e-08,-7.66935249328621,-8.31906619835201e-05,5.00400768286197e-05,-0.000400101217024139
-0.0293951975095763,-7.64645668277636e-05,-0.000716926835028213,-1.75460501316044e-06,-8.91583978661516e-06,-1.55522265739696e-05,-8.19763576794634e-06,6.17733623324847e-08,-7.6693064928256,-8.31997705129671e-05,4.99951632796464e-05,-0.000400178902579989
-0.0293933843818998,-7.64744033848463e-05,-0.000716906961804313,-1.75374581577382e-06,-8.91327248176769e-06,-1.55539073892754e-05,-8.19762874588662e-06,6.17938876405085e-08,-7.66926053098167,-8.32088747239652e-05,4.99502624403873e-05,-0.000400256596533559
-0.0293915646707891,-7.64842363159268e-05,-0.000716887006296314,-1.75288528126363e-06,-8.91069459488838e-06,-1.55555873458484e-05,-8.19762172412739e-06,6.18144169260652e-08,-7.66921460774371,-8.32179746098142e-05,4.99053743637554e-05,-0.000400334298880679
-0.0293897383806664,-7.64940656134139e-05,-0.000716866968576832,-1.75202342793331e-06,-8.90810613415737e-06,-1.55572664439077e-05,-8.19761470267024e-06,6.18349501896062e-08,-7.66916872310098,-8.32270701638389e-05,4.98604991026369e-05,-0.000400412009617174
-0.029387905515963,-7.65038912704935e-05,-0.000716846848618355,-1.75116023837608e-06,-8.90550710775644e-06,-1.55589446806326e-05,-8.19760768151674e-06,6.18554874315783e-08,-7.66912287704269,-8.3236161379368e-05,4.98156367098785e-05,-0.000400489728738863
-0.0293860660811134,-7.65137132793942e-05,-0.000716826646584451,-1.75029572722286e-06,-8.9028975204758e-06,-1.55606220560111e-05,-8.19760066066848e-06,6.18760286524331e-08,-7.66907706955799,-8.32452482497126e-05,4.97707872382982e-05,-0.000400567456241557
-0.0293842200805668,-7.6523531631581e-05,-0.000716806362404215,-1.74942988529454e-06,-8.90027737883911e-06,-1.55622985683176e-05,-8.19759364012701e-06,6.18965738526175e-08,-7.669031300636,-8.32543307682024e-05,4.97259507406732e-05,-0.000400645192121063
-0.0293823675187682,-7.65333463199347e-05,-0.000716785996214402,-1.74856272005726e-06,-8.89764669258591e-06,-1.55639742166948e-05,-8.19758661989393e-06,6.19171230325783e-08,-7.66898557026578,-8.32634089281966e-05,4.96811272697473e-05,-0.000400722936373185
-0.0293805084001796,-7.65431573366004e-05,-0.000716765548018567,-1.74769423395806e-06,-8.8950054660616e-06,-1.55656489994479e-05,-8.1975795999708e-06,6.19376761927671e-08,-7.66893987843637,-8.32724827230463e-05,4.96363168782332e-05,-0.000400800688993717
-0.0293786427292582,-7.65529646756247e-05,-0.000716745017883045,-1.74682442445499e-06,-8.89235370966037e-06,-1.55673229160821e-05,-8.19757258035919e-06,6.19582333336309e-08,-7.66889422513674,-8.32815521460876e-05,4.95915196188012e-05,-0.000400878449978448
-0.0293767705104776,-7.65627683283754e-05,-0.000716724405863556,-1.74595329417252e-06,-8.88969142672659e-06,-1.55689959646209e-05,-8.19756556106068e-06,6.19787944556166e-08,-7.66884861035583,-8.32906171906898e-05,4.9546735544091e-05,-0.000400956219323161
-0.0293748917483179,-7.6572568286401e-05,-0.000716703711989624,-1.74508084331884e-06,-8.88701862551243e-06,-1.55706681440236e-05,-8.19755854207684e-06,6.19993595591713e-08,-7.66880303408251,-8.32996778502254e-05,4.95019647067108e-05,-0.000401033997023632
-0.0293730064472618,-7.65823645436925e-05,-0.000716682936325774,-1.74420707945328e-06,-8.88433531475633e-06,-1.55723394541489e-05,-8.19755152340924e-06,6.20199286447419e-08,-7.66875749630565,-8.33087341180644e-05,4.94572071592267e-05,-0.000401111783075633
-0.0293711146118,-7.65921570924366e-05,-0.000716662078898684,-1.74333199648196e-06,-8.88164149888804e-06,-1.55740098918641e-05,-8.19754450505944e-06,6.20405017127755e-08,-7.66871199701403,-8.33177859876076e-05,4.94124629541715e-05,-0.000401189577474932
-0.0293692162464331,-7.66019459240291e-05,-0.000716641139800233,-1.7424555997327e-06,-8.8789371866908e-06,-1.55756794583053e-05,-8.19753748702902e-06,6.20610787637192e-08,-7.6686665361964,-8.33268334522126e-05,4.93677321440443e-05,-0.000401267380217284
-0.0293673113556671,-7.66117310324055e-05,-0.000716620119052816,-1.74157788661393e-06,-8.87622238374317e-06,-1.55773481509561e-05,-8.19753046931953e-06,6.20816597980202e-08,-7.66862111384148,-8.33358765053171e-05,4.93230147813111e-05,-0.000401345191298446
-0.0293653999440092,-7.66215124082537e-05,-0.000716599016761176,-1.74069886327486e-06,-8.87349709978303e-06,-1.55790159683656e-05,-8.19752345193256e-06,6.21022448161207e-08,-7.66857572993793,-8.33449151402927e-05,4.92783109183965e-05,-0.000401423010714167
-0.0293634820159797,-7.66312900460087e-05,-0.000716577832873048,-1.73981852708831e-06,-8.87076133914923e-06,-1.55806829097217e-05,-8.19751643486966e-06,6.21228338184728e-08,-7.66853038447436,-8.33539493505681e-05,4.92336206076945e-05,-0.000401500838460186
-0.0293615575761067,-7.66410639362197e-05,-0.000716556567496951,-1.7389368879477e-06,-8.86801511024948e-06,-1.5582348974297e-05,-8.19750941813239e-06,6.21434268055234e-08,-7.66848507743935,-8.33629791295509e-05,4.91889439015619e-05,-0.000401578674532242
-0.0293596266289211,-7.66508340739464e-05,-0.000716535220683575,-1.7380539322488e-06,-8.86525841864815e-06,-1.55840141602011e-05,-8.19750240172232e-06,6.21640237777151e-08,-7.66843980882143,-8.33720044706733e-05,4.91442808523236e-05,-0.000401656518926062
-0.0293576891789615,-7.6660600450168e-05,-0.000716513792485883,-1.73716967221819e-06,-8.86249127437702e-06,-1.55856784665045e-05,-8.19749538564101e-06,6.21846247354906e-08,-7.66839457860907,-8.33810253673529e-05,4.90996315122684e-05,-0.000401734371637371
-0.029355745230775,-7.66703630569604e-05,-0.000716492282932442,-1.73628411344334e-06,-8.859713680975e-06,-1.55873418923497e-05,-8.19748836989002e-06,6.22052296793018e-08,-7.66834938679072,-8.33900418130451e-05,4.9054995933643e-05,-0.000401812232661887
-0.0293537947889132,-7.66801218869267e-05,-0.000716470692128291,-1.73539724518185e-06,-8.85692564853963e-06,-1.55890044362286e-05,-8.19748135447092e-06,6.22258386095911e-08,-7.66830423335476,-8.33990538011906e-05,4.90103741686638e-05,-0.000401890101995326
-0.029351837857935,-7.6689876934613e-05,-0.000716449020085616,-1.73450907422922e-06,-8.85412718423498e-06,-1.55906660967802e-05,-8.19747433938525e-06,6.22464515268013e-08,-7.66825911828955,-8.3408061325241e-05,4.89657662695117e-05,-0.000401967979633391
-0.0293498744424077,-7.6699628190513e-05,-0.000716427266823848,-1.7336195989697e-06,-8.85131829468979e-06,-1.5592326873247e-05,-8.19746732463458e-06,6.22670684313796e-08,-7.66821404158339,-8.34170643786543e-05,4.89211722883257e-05,-0.000402045865571784
-0.0293479045469003,-7.67093756464388e-05,-0.000716405432423782,-1.73272883292705e-06,-8.84849898407303e-06,-1.55939867647384e-05,-8.19746031022046e-06,6.22876893237735e-08,-7.66816900322453,-8.3426062954908e-05,4.88765922772103e-05,-0.0004021237598062
-0.0293459281760024,-7.67191192970473e-05,-0.000716383516958624,-1.73183676369686e-06,-8.84566926367208e-06,-1.5595645769949e-05,-8.19745329614446e-06,6.23083142044256e-08,-7.6681240032012,-8.34350570474595e-05,4.88320262882453e-05,-0.000402201662332329
-0.0293439453342901,-7.67288591350251e-05,-0.000716361520465362,-1.73094339772521e-06,-8.84282913922018e-06,-1.55973038867634e-05,-8.19744628240812e-06,6.23289430737786e-08,-7.66807904150155,-8.34440466497937e-05,4.87874743734678e-05,-0.000402279573145853
-0.0293419560263617,-7.67385951507549e-05,-0.00071633944294882,-1.73004873517184e-06,-8.83997861591801e-06,-1.559896111503e-05,-8.197439269013e-06,6.23495759322754e-08,-7.66803411811371,-8.3453031755412e-05,4.8742936584872e-05,-0.000402357492242453
-0.0293399602568145,-7.67483273388797e-05,-0.000716317284552334,-1.72915277857792e-06,-8.83711770593043e-06,-1.5600617452607e-05,-8.19743225596065e-06,6.23702127803633e-08,-7.66798923302576,-8.34620123577896e-05,4.86984129744295e-05,-0.000402435419617797
-0.0293379580302542,-7.67580556903374e-05,-0.000716295045277926,-1.72825552852931e-06,-8.83424641140722e-06,-1.56022728996703e-05,-8.19742524325262e-06,6.23908536184851e-08,-7.66794438622574,-8.34709884504468e-05,4.86539035940588e-05,-0.000402513355267552
-0.0293359493512954,-7.67677801992439e-05,-0.000716272725123347,-1.72735698794842e-06,-8.8313647432264e-06,-1.56039274535654e-05,-8.19741823089047e-06,6.2411498447079e-08,-7.66789957770164,-8.34799600268767e-05,4.86094084956575e-05,-0.000402591299187379
-0.0293339342245598,-7.67775008575083e-05,-0.000716250324220897,-1.72645716187861e-06,-8.82847270483084e-06,-1.56055811146695e-05,-8.19741121887574e-06,6.24321472665972e-08,-7.66785480744139,-8.34889270805959e-05,4.85649277310774e-05,-0.000402669251372932
-0.0293319126546694,-7.67872176573176e-05,-0.000716227842604625,-1.72555603945089e-06,-8.82557030736684e-06,-1.56072338812796e-05,-8.19740420720999e-06,6.24528000774779e-08,-7.66781007543291,-8.34978896051462e-05,4.85204613521433e-05,-0.000402747211819858
-0.0293298846462627,-7.67969305913718e-05,-0.000716205280320539,-1.72465363170594e-06,-8.82265755647822e-06,-1.56088857512744e-05,-8.19739719589476e-06,6.2473456880164e-08,-7.66776538166404,-8.35068475940525e-05,4.84760094106335e-05,-0.000402825180523803
-0.0293278502039773,-7.68066396535094e-05,-0.000716182637416697,-1.72374994093802e-06,-8.81973445908485e-06,-1.5610536724324e-05,-8.19739018493159e-06,6.24941176750984e-08,-7.6677207261226,-8.35158010408504e-05,4.84315719582917e-05,-0.000402903157480403
-0.0293258093324576,-7.68163448351122e-05,-0.000716159913902233,-1.7228449616772e-06,-8.81680102200125e-06,-1.56121867988933e-05,-8.19738317432204e-06,6.25147824627241e-08,-7.66767610879636,-8.35247499390633e-05,4.83871490468345e-05,-0.000402981142685287
-0.0293237620363588,-7.68260461290332e-05,-0.0007161371099171,-1.72193870118844e-06,-8.81385725463298e-06,-1.56138359754572e-05,-8.19737616406764e-06,6.25354512434794e-08,-7.66763152967304,-8.35336942822677e-05,4.83427407279319e-05,-0.000403059136134083
-0.0293217083203399,-7.68357435279032e-05,-0.000716114225444398,-1.72103116443689e-06,-8.81090316242532e-06,-1.5615484250417e-05,-8.19736915416994e-06,6.25561240178119e-08,-7.66758698874031,-8.35426340640041e-05,4.82983470532219e-05,-0.000403137137822411
-0.0293196481890661,-7.68454370251026e-05,-0.000716091260581071,-1.7201223391231e-06,-8.80793875466328e-06,-1.56171316240558e-05,-8.19736214463049e-06,6.25768007861599e-08,-7.66754248598581,-8.35515692778509e-05,4.82539680743025e-05,-0.000403215147745883
-0.0293175816472132,-7.6855126612374e-05,-0.000716068215346323,-1.71921223922053e-06,-8.80496403608854e-06,-1.56187780945514e-05,-8.19735513545083e-06,6.25974815489666e-08,-7.66749802139713,-8.35604999173766e-05,4.82096038427401e-05,-0.000403293165900109
-0.0293155086994588,-7.68648122819876e-05,-0.000716045089790287,-1.71830086638378e-06,-8.80197901528892e-06,-1.56204236618118e-05,-8.19734812663248e-06,6.2618166306675e-08,-7.66745359496182,-8.3569425976168e-05,4.81652544100598e-05,-0.00040337119228069
-0.0293134293504908,-7.6874494028184e-05,-0.000716021883988146,-1.71738820630114e-06,-8.79898370078397e-06,-1.56220683234426e-05,-8.19734111817701e-06,6.26388550597235e-08,-7.66740920666737,-8.35783474478056e-05,4.81209198277561e-05,-0.000403449226883226
-0.0293113436050002,-7.68841718419427e-05,-0.000715998597999246,-1.71647427918095e-06,-8.79597809794325e-06,-1.56237120795028e-05,-8.19733411008593e-06,6.26595478085552e-08,-7.66736485650125,-8.35872643258791e-05,4.80766001472775e-05,-0.000403527269703307
-0.0293092514676873,-7.68938457178098e-05,-0.000715975231836514,-1.71555908110738e-06,-8.79296221291578e-06,-1.56253549275974e-05,-8.19732710236081e-06,6.26802445536086e-08,-7.66732054445086,-8.35961766040044e-05,4.80322954200435e-05,-0.000403605320736518
-0.0293071529432592,-7.69035156456543e-05,-0.000715951785594039,-1.71464260581906e-06,-8.7899360593331e-06,-1.56269968677541e-05,-8.19732009500315e-06,6.27009452953269e-08,-7.66727627050357,-8.36050842757732e-05,4.79880056974388e-05,-0.000403683379978437
-0.0293050480364248,-7.69131816220764e-05,-0.000715928259311133,-1.71372485991454e-06,-8.78689963777938e-06,-1.56286378978462e-05,-8.19731308801451e-06,6.27216500341486e-08,-7.66723203464671,-8.36139873348049e-05,4.79437310307987e-05,-0.00040376144742464
-0.0293029367519045,-7.69228436354463e-05,-0.000715904653020403,-1.71280584794634e-06,-8.78385295827651e-06,-1.56302780173043e-05,-8.19730608139642e-06,6.27423587705169e-08,-7.66718783686755,-8.36228857747259e-05,4.78994714714285e-05,-0.000403839523070696
-0.0293008190944297,-7.69325016820033e-05,-0.000715880966802956,-1.71188556444023e-06,-8.78079602983222e-06,-1.56319172247099e-05,-8.19729907515041e-06,6.27630715048658e-08,-7.66714367715334,-8.36317795891764e-05,4.78552270706046e-05,-0.000403917606912168
-0.0292986950687215,-7.69421557528654e-05,-0.000715857200689158,-1.71096402181112e-06,-8.77772885723389e-06,-1.56335555188223e-05,-8.197292069278e-06,6.27837882376383e-08,-7.66709955549126,-8.36406687717672e-05,4.78109978795535e-05,-0.00040399569894461
-0.0292965646795292,-7.69518058406221e-05,-0.00071583335475868,-1.71004120789661e-06,-8.77465144900384e-06,-1.56351928992422e-05,-8.19728506378075e-06,6.28045089692779e-08,-7.66705547186847,-8.36495533161577e-05,4.77667839494682e-05,-0.000404073799163575
-0.0292944279315919,-7.69614519380846e-05,-0.000715809429009933,-1.70911713222824e-06,-8.77156381350165e-06,-1.56368293644847e-05,-8.19727805866017e-06,6.28252337002186e-08,-7.66701142627205,-8.36584332160024e-05,4.77225853315079e-05,-0.00040415190756461
-0.0292922848296638,-7.69710940390772e-05,-0.000715785423586534,-1.70819179866865e-06,-8.76846595707707e-06,-1.56384649124018e-05,-8.19727105391779e-06,6.2845962430899e-08,-7.66696741868909,-8.36673084649503e-05,4.76784020767932e-05,-0.000404230024143253
-0.0292901353785011,-7.69807321361476e-05,-0.000715761338479929,-1.70726520007553e-06,-8.76535788782978e-06,-1.56400995438796e-05,-8.19726404955514e-06,6.28666951617624e-08,-7.66692344910658,-8.36761790566686e-05,4.76342342364089e-05,-0.000404308148895039
-0.0292879795828712,-7.69903662203447e-05,-0.00071573717375251,-1.70633734067467e-06,-8.76223961311127e-06,-1.56417332551329e-05,-8.19725704557375e-06,6.28874318932429e-08,-7.66687951751151,-8.36850449848302e-05,4.75900818613958e-05,-0.000404386281815498
-0.0292858174475421,-7.69999962855761e-05,-0.00071571292944771,-1.70540823065596e-06,-8.75911113837354e-06,-1.56433660482528e-05,-8.19725004197514e-06,6.29081726257839e-08,-7.66683562389079,-8.36939062431315e-05,4.75459450027668e-05,-0.000404464422900151
-0.0292836489772951,-7.70096223246669e-05,-0.000715688605671892,-1.70447786292807e-06,-8.75597247457707e-06,-1.56449979190605e-05,-8.19724303876085e-06,6.29289173598196e-08,-7.66679176823132,-8.37027628252505e-05,4.75018237114912e-05,-0.000404542572144519
-0.0292814741769105,-7.70192443298873e-05,-0.00071566420239973,-1.70354623331994e-06,-8.75282362701234e-06,-1.56466288686251e-05,-8.19723603593238e-06,6.29496660957885e-08,-7.66674795051994,-8.3711614724874e-05,4.74577180384985e-05,-0.000404620729544112
-0.0292792930511833,-7.70288622934934e-05,-0.000715639719702709,-1.70261335522207e-06,-8.74966460475907e-06,-1.56482588939932e-05,-8.19722903349127e-06,6.29704188341297e-08,-7.66670417074344,-8.37204619357068e-05,4.7413628034685e-05,-0.000404698895094435
-0.0292771056049063,-7.70384762104059e-05,-0.000715615157702468,-1.70167922709095e-06,-8.74649541344487e-06,-1.56498879960621e-05,-8.19722203143904e-06,6.29911755752819e-08,-7.66666042888856,-8.37293044514577e-05,4.73695537509083e-05,-0.000404777068790992
-0.029274911842886,-7.70480860705913e-05,-0.000715590516396674,-1.70074384375283e-06,-8.74331606341287e-06,-1.56515161725463e-05,-8.19721502977721e-06,6.30119363196793e-08,-7.66661672494204,-8.37381422658417e-05,4.73254952379878e-05,-0.000404855250629274
-0.0292727117699303,-7.7057691869914e-05,-0.000715565795832649,-1.69980721375659e-06,-8.74012655873028e-06,-1.56531434212112e-05,-8.19720802850729e-06,6.30327010677608e-08,-7.66657305889052,-8.37469753725911e-05,4.7281452546707e-05,-0.000404933440604775
